dgp,ests,rho,B,n,p,delta,kappa,est_key,cp_winner,risk_winner
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.18106134851853,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.281014580204808,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,16.91131854177701,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.480992383734937,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.541434958299181,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,12.515569877916946,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,9.646207327434903,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.976572237723206,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,19.346695501991235,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.54530358596667,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.515564767968774,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.724462895765596,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,10.333007608682749,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,11.627342097101176,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,11.389055764332653,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,7.394255790950666,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.175177426525917,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.921886687672457,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.505271603573656,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.120112125783885,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.292827560733768,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.885567175385265,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,4.862695998788433,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.665931513265589,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.973640690412674,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.956984248212722,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.952211598722482,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,3.9559835693839367,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.989322078380791,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,18.111241413713405,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.035955339098004,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,11.668590568841338,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.591834121314085,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.252926538924662,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.69876296594604,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.577548849499143,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.377086231610358,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,15.193140755171138,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.180841190322603,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.914857287079698,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.43996446429193,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.966226246356534,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.069142204407767,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.939762501195194,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,18.2866835385496,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.750140008694462,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,16.808229282028268,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.391031457985771,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.195361027082834,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.778484588340353,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.596706986931221,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.418296358452885,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,13.419943813561067,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,2.3259625569865534,Mixed5,RF,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,10.856596724681912,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.979528699403605,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.489958384455475,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.772121833104725,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.60228253795719,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,15.141108571916192,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.622849563824973,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.099228800262932,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.064547606797065,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,10.975285131316394,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,10.658812060866373,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.263676211137202,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,7.223468136474507,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.430230529432265,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.530693496998973,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,16.719843956540085,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.001719020838989,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.23258362021022,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.092107497654334,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.655372880254168,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.803159610828583,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.819149400301702,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.21069237751349,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.592275348262397,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.670748286110168,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.711100149564767,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,17.61861646332302,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,18.516848435315364,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.678932617448599,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.678390286682696,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.686151941185583,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.012715807966421,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.098617474934372,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,16.368465587538623,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.893389656927365,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,10.949652081197986,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.064181368779318,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.960467056637691,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.115921874692564,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.112528160060695,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.937679286165192,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,15.306028089277689,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.098865016360447,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.128877381797984,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.442254160247677,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.184714742693483,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,16.4555947031839,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.287986731686694,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.194525871380236,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.924671559622103,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.285705358135653,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.046906077928359,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.121213095632594,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.856506383197015,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.248850541680615,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.585548122077022,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.77622045548455,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,1.2611977083796777,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.192786927507711,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,12.10393878962323,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.865375936630493,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.8140421605697,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,9.5990856583119,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.516301553861489,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,15.251661799768593,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.325339371757934,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.000755024160409,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.287643184114245,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.072963944842897,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.554783365823905,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,4.665677106988371,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,7.518359803235901,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.851227894313813,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,16.410942957554344,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.436633443545094,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.894388814684564,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,16.103654172912712,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,17.62136982445784,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.47078476944453,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.748414088730389,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.933897235720945,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,13.682631842323303,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.676722128208352,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.50852384579299,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.897951325763861,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.079183259465031,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.586410206106192,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.388670767258441,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.514424751489198,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.940872039132746,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.223031829658604,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,15.723134833136076,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,8.742429472310787,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.626561954016703,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.426315205208573,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.4605868662411,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.82354481200295,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,6.673167325146733,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.61918136983846,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.058745817179098,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.011012398496645,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,15.117248226368652,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.271421225614247,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,12.751530290373902,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,7.9296073690454385,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,11.784467057840894,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.338524622572772,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.226989926377374,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.832652678546731,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.471892519004237,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,14.584673189018993,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.61168172908986,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.715991422227201,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,5.39088210147152,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,17.07962865343522,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,9.113027550979847,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,1,12.328657691587825,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,10.48123329415793,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.5,10,500,50,0,13.141807701287501,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,14.129992683518147,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,11.118061685206762,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,6.649213416200714,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,14.0246185500708,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.64202134200545,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,13.653591340786269,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.92952100787196,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.730850947015602,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,6.8236851927206965,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,12.408980846241546,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,14.00129790687426,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.314504029791998,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.632213822475675,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,12.859747771918684,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,5.201325764983342,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.587852878353788,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.248662707058937,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.721202587576627,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,11.041771450992838,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.824557164375576,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,1,8.305781610526365,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.41595064377668,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,1,9.990040579892849,Mixed5,OLS,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.93444723216792,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.640943561224642,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,1,9.473372569525672,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,11.624813219336867,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.565110581687238,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,4.394658802875436,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,12.19854063490771,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,11.86311923850214,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.404728316161526,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,11.48667252374789,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.681627483492985,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.840006591148116,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,2.434360551881837,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.2915248070551275,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.751277023095797,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.501763831117596,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,6.371283219397405,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,4.049667749906379,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.161540492505106,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,8.331257424507553,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.6854028693346,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.540871072623357,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.042642955410629,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,1,3.3928034105454876,Mixed5,Ridge,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.355067709196376,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,6.843184964997576,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.669214089135062,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,9.112340551798479,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,5.468480613235142,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,10.947892750209112,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.515333399970823,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,4.952893894405435,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.348084067873837,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,11.654990901267508,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,7.594913288358585,Mixed5,Lasso,Lasso
linear,OLS+Ridge+Lasso+RF+XGB,0.75,10,500,50,0,5.61594176636818,Mixed5,Lasso,Lasso
