rho,n,p,delta,cp_ols,cp_ridge,risk_ols,risk_ridge
0.0,300.0,50.0,0.0,4.4118501660570555,4.410351984229116,1.9138961926369684,1.9005581043115902
0.0,300.0,50.0,0.0,4.516791130385451,4.49113595883785,1.6792043402835715,1.6544160504978311
0.0,300.0,50.0,1.0,4.341869787480769,4.290409222501722,1.51443564766851,1.5165984401695012
0.0,300.0,50.0,0.0,3.401049015871596,3.385918591014221,1.620706952175685,1.6167459403561435
0.0,300.0,50.0,0.0,3.6858429863601274,3.6503454084329308,1.3810013459288142,1.351975855872621
0.0,300.0,50.0,1.0,3.6154037642445287,3.6183321987203727,0.9823664420851839,0.979838159608962
0.0,300.0,50.0,1.0,4.300871002440106,4.312116006153329,1.6698102113855675,1.6494796022846256
0.0,300.0,50.0,0.0,4.786754467713008,4.759122117114847,1.5916428996297283,1.5791150123993336
0.0,300.0,50.0,0.0,4.093527246765136,4.069161558662497,1.668895673357053,1.6570928223131165
0.0,300.0,50.0,1.0,3.597400629109207,3.6046332812935473,1.1738407608333516,1.1521259441267435
0.0,300.0,50.0,1.0,4.553432070438965,4.560523373063971,1.4816886854009894,1.474835729889504
0.0,300.0,50.0,0.0,4.64399678337857,4.639120240284039,1.2658321356287947,1.2562877594045134
0.0,300.0,50.0,1.0,4.0134299523000285,4.022097959041346,1.8117084476429,1.7886645513842094
0.0,300.0,50.0,0.0,3.9411388498844473,3.887588268950298,1.6535093480435734,1.634836468317421
0.0,300.0,50.0,0.0,3.6544738772796954,3.5715838955231427,1.1810431539016062,1.1709785034567328
0.0,300.0,50.0,0.0,4.095735528917634,4.05875266345335,1.2287582680754674,1.2209763271103555
0.0,300.0,50.0,0.0,4.829875255803603,4.802800181986249,1.4536114019389734,1.4443854170166597
0.0,300.0,50.0,1.0,3.9659510040676236,3.9770557773237303,1.3463592890474252,1.3273024941213067
0.0,300.0,50.0,0.0,3.7136948322816385,3.705508275650382,1.502218258201643,1.4870212509188876
0.0,300.0,50.0,0.0,5.494443648933,5.420125044085713,1.535569201983105,1.523096521667418
0.0,300.0,50.0,0.0,4.066178362783011,4.04467362407654,2.028077629458332,1.9891375708155352
0.0,300.0,50.0,0.0,3.9986243175887126,3.982190942354692,1.6331253528046448,1.6149986464200252
0.0,300.0,50.0,1.0,3.8783838107671724,3.907494924281074,1.7390417097081317,1.734961816767383
0.0,300.0,50.0,0.0,3.716683037732902,3.6443618881674618,1.8317349235882567,1.807121983007657
0.0,300.0,50.0,1.0,3.9265491816846447,3.959831086717634,1.3896969288829586,1.3850320132581158
0.0,300.0,50.0,0.0,3.8452190674383218,3.8021957306219547,1.460415657343942,1.4390606822395282
0.0,300.0,50.0,0.0,3.232864986201719,3.25814446485052,1.256397529616316,1.2574302935876285
0.0,300.0,50.0,0.0,3.752671825168736,3.725421257616796,1.1330693488574404,1.123225520058638
0.0,300.0,50.0,0.0,3.9954485638082358,3.970224440990257,1.7803561170391944,1.746435555244828
0.0,300.0,50.0,0.0,3.5912798404597863,3.5208329977250497,1.6395482851520733,1.6182398467688077
0.0,300.0,50.0,1.0,3.8915674683558437,3.8967956811812527,1.5690026380011506,1.5553514634593597
0.0,300.0,50.0,0.0,4.0162592816242295,3.942540882579529,1.5489775104175671,1.5312074307764931
0.0,300.0,50.0,1.0,3.7148782082985696,3.7529695496609037,1.9437271539087624,1.9273828786741865
0.0,300.0,50.0,0.0,3.5732316208474018,3.5179457384213757,1.505842918186149,1.4863459186169528
0.0,300.0,50.0,1.0,3.9087306474675083,3.9309690009324005,1.311050019521524,1.2985100865861925
0.0,300.0,50.0,1.0,4.212749642330841,4.247388989915516,2.3040058668762473,2.2549997008487233
0.0,300.0,50.0,0.0,4.342217836135423,4.337299400924858,1.2445913691416985,1.2328642265482455
0.0,300.0,50.0,0.0,4.447871573892602,4.427556835494602,1.3838403201016596,1.3726566419122235
0.0,300.0,50.0,0.0,3.808818126574273,3.7804934921270914,1.0307633426197103,1.0259110705600962
0.0,300.0,50.0,0.0,3.5028914151889956,3.43075752433373,1.7839126311560638,1.7642590159162894
0.0,300.0,50.0,1.0,3.359921692792832,3.382325068461373,1.281060807123763,1.2702664153789378
0.0,300.0,50.0,0.0,5.151441894896464,5.099724266107778,1.4213010307976992,1.403901274698241
0.0,300.0,50.0,0.0,3.5934781712064274,3.5650126278063725,1.8637804314459234,1.8461495165662356
0.0,300.0,50.0,1.0,3.8460643961743006,3.880232026851917,1.369954987983714,1.3559128908648024
0.0,300.0,50.0,1.0,4.284119738050113,4.308675718907769,1.124901725816828,1.1238434286316012
0.0,300.0,50.0,0.0,3.739563404494859,3.734396231947539,1.2477547793779447,1.2423982276116843
0.0,300.0,50.0,0.0,4.153192654511525,4.159715186906579,1.5680018354201446,1.5717537474162953
0.0,300.0,50.0,0.0,4.757881788160742,4.724051198894282,1.722697118273572,1.7094082191587638
0.0,300.0,50.0,0.0,5.050082983644176,4.975713754531815,2.304863072648075,2.2615933907631556
0.0,300.0,50.0,1.0,3.8587579055661343,3.8545189312459187,1.2346733863059738,1.237753961177136
0.0,300.0,50.0,0.0,4.036978118508189,3.9886528545404403,1.8320121236843916,1.817235731371342
0.0,300.0,50.0,0.0,3.9827900298132435,3.957145331844801,1.3632956557584253,1.3535410823995007
0.0,300.0,50.0,0.0,3.958055953742137,3.9434440867552114,1.3810485820169935,1.36140418272252
0.0,300.0,50.0,1.0,4.106379607979295,4.093556966669522,1.2555759253098684,1.2597966029742294
0.0,300.0,50.0,1.0,4.263434914820023,4.282583515116597,1.6046618330001943,1.5904837399799985
0.0,300.0,50.0,0.0,3.1713157401693133,3.134744153238406,1.6674716326427075,1.6475434058482903
0.0,300.0,50.0,1.0,3.6677002707626634,3.646789724073176,1.5126368142533448,1.518542168132347
0.0,300.0,50.0,1.0,3.445613307471831,3.452618017539399,1.3189247802422028,1.3086655884831049
0.0,300.0,50.0,0.0,4.050035566587132,3.974120608416324,1.5673204504281666,1.5535277894719244
0.0,300.0,50.0,0.0,4.113262076509625,4.0551366498488965,1.4760276180071819,1.4482676898613889
0.0,300.0,50.0,1.0,4.071600422177677,4.098203444566188,1.7442204991233992,1.710237124161233
0.0,300.0,50.0,1.0,4.034441419864398,4.070637096467254,1.7165808054278515,1.7122317412826227
0.0,300.0,50.0,0.0,4.385232700376589,4.3731922455873224,1.7259332283057949,1.681382160302177
0.0,300.0,50.0,0.0,3.6851433518547374,3.654898193776332,1.0796457832026969,1.0658918281282452
0.0,300.0,50.0,0.0,4.422473515978952,4.416018665805718,1.3417322699199463,1.3187395317374484
0.0,300.0,50.0,0.0,3.9806391776316272,3.923751140604627,1.010550465885691,0.9993052035780859
0.0,300.0,50.0,0.0,3.2402472959698496,3.2174537201855102,1.6593058672898218,1.6208374643736136
0.0,300.0,50.0,0.0,4.108296838985369,4.105139668413806,1.3433011480995058,1.3315767147956528
0.0,300.0,50.0,0.0,3.9138735149089348,3.895558602195579,1.89594247523045,1.8651743217862138
0.0,300.0,50.0,0.0,3.1379572261804873,3.0931749918405522,1.5314870539184957,1.516675229569442
0.0,300.0,50.0,0.0,4.218449122705668,4.1593915179015575,1.4619729067368856,1.4572967483702455
0.0,300.0,50.0,0.0,3.6855602167027315,3.62605655592678,1.134803710639458,1.128318722963868
0.0,300.0,50.0,0.0,4.354858017076379,4.297808815725326,1.6471682957586193,1.6274764395301322
0.0,300.0,50.0,0.0,4.008696505628197,3.9111274520017214,1.5561414509291556,1.5286761836917573
0.0,300.0,50.0,1.0,3.5841498227186954,3.621803246044445,1.5430670999166878,1.5195652927967733
0.0,300.0,50.0,0.0,4.408209906501251,4.395252255608821,1.6780685276294978,1.6678719257332904
0.0,300.0,50.0,0.0,3.3660073641386665,3.3304719290316362,1.556011917020932,1.5334570227580024
0.0,300.0,50.0,1.0,4.959904228572811,4.966342513381213,1.631986884998615,1.609066251676556
0.0,300.0,50.0,0.0,3.8834388402736906,3.842692718655237,1.7005568240531523,1.6875403555528392
0.0,300.0,50.0,0.0,3.8809187336941253,3.8496861993076164,1.5199040158611563,1.5035014136596907
0.0,300.0,50.0,1.0,4.080558689075311,4.113864467515667,1.7653926878435606,1.7614191433688442
0.0,300.0,50.0,0.0,3.688166434879875,3.655331250855135,1.6907106655507802,1.6656219425992318
0.0,300.0,50.0,1.0,3.669410086054833,3.6848217151957146,1.3362326790714354,1.3317956419983796
0.0,300.0,50.0,0.0,3.640698252182271,3.6359787863420796,1.1973165568929585,1.1948916257762427
0.0,300.0,50.0,1.0,3.6823994207284207,3.689518870611797,1.2784578306964771,1.271556500112444
0.0,300.0,50.0,1.0,3.197262827331859,3.213154665960007,1.4100190088792568,1.4009759871796303
0.0,300.0,50.0,0.0,4.143877580833337,4.083572534088211,1.3835242696376235,1.358872089433134
0.0,300.0,50.0,0.0,3.873367244644742,3.7975832464419574,1.6937410874094618,1.6726097293337645
0.0,300.0,50.0,0.0,4.0328845504603725,4.016861172174304,1.4638635458365297,1.4450309415553415
0.0,300.0,50.0,0.0,3.0090425582232276,2.9804025491947144,1.4813272938196573,1.4746045402510115
0.0,300.0,50.0,0.0,3.773472925991911,3.7690116351143383,1.568473371502879,1.558038951260847
0.0,300.0,50.0,0.0,3.4927977799741465,3.3924701170934886,1.9502578105100414,1.9405122628713647
0.0,300.0,50.0,1.0,3.3920743700143947,3.399122074864661,1.707393946955248,1.6836684386183633
0.0,300.0,50.0,0.0,4.12107855172826,4.035583695919969,1.6719869762763533,1.6642384828978227
0.0,300.0,50.0,1.0,3.500833329064503,3.5172085453632826,0.9269981594928477,0.9257940824080922
0.0,300.0,50.0,0.0,4.527853834021718,4.484119029379383,1.581286237795925,1.55748622346684
0.0,300.0,50.0,1.0,3.3550227130246064,3.3728144044634623,0.9896336189160166,0.9740974703821975
0.0,300.0,50.0,0.0,4.435908823431568,4.387128465775226,1.9761591285835372,1.935720162253056
0.0,300.0,50.0,0.0,3.61211662625605,3.5917507043315138,1.9770683007532046,1.952791357315666
0.0,300.0,50.0,0.0,3.943620722401046,3.9158759359457993,1.3415836634154052,1.3232836738679616
0.0,300.0,50.0,0.0,3.4630497119365153,3.3993496868001407,1.308865210854282,1.29816015626402
0.0,300.0,50.0,0.0,3.7354259688842344,3.7061936245499147,1.5292395428483163,1.5123779341976622
0.0,300.0,50.0,0.0,4.346650696985761,4.3036728152908275,1.5982470033618448,1.5800089004070943
0.0,300.0,50.0,0.0,3.788230648288733,3.7796710965521236,1.4629721062168421,1.4346093663584734
0.0,300.0,50.0,1.0,3.4473258148114394,3.471205926059743,1.4598251758347394,1.4428717288940183
0.0,300.0,50.0,1.0,3.678224320083647,3.6872825205235564,1.4816733004912037,1.4675213657381656
0.0,300.0,50.0,0.0,4.124402314304978,4.107430472263815,0.8745729193896417,0.8707080614671846
0.0,300.0,50.0,0.0,4.3010629577625865,4.232722804776451,1.9267213143288606,1.8919754219572735
0.0,300.0,50.0,0.0,4.060615154579301,4.014703130064704,1.701090329951147,1.6783166151010809
0.0,300.0,50.0,0.0,3.745553969665651,3.7215642009174017,2.0303156674137974,2.0057297462169186
0.0,300.0,50.0,1.0,3.9996495798776444,4.0263414584913315,1.3665610657380431,1.3432860058390954
0.0,300.0,50.0,1.0,3.82500641421771,3.8448281155514987,1.4727099439840952,1.4682874961857237
0.0,300.0,50.0,0.0,5.028173458807039,4.983474050076277,1.733026512039214,1.7095620490347077
0.0,300.0,50.0,0.0,4.394631354880499,4.384301963996886,1.2499280918272977,1.24897498599975
0.0,300.0,50.0,0.0,3.5641431700989545,3.550411249880471,1.3537223532081593,1.337981324528312
0.0,300.0,50.0,1.0,3.9860059904138865,3.9714865368035395,1.0578429493196675,1.0581678573973834
0.0,300.0,50.0,1.0,3.995493302020859,3.996878749148915,1.5751789856285625,1.5538142414546365
0.0,300.0,50.0,0.0,3.3918925528289803,3.382905677301853,1.6255598244137917,1.6104933902375769
0.0,300.0,50.0,0.0,4.064311080552922,4.039091492561941,2.2190518705068962,2.1922723140952303
0.0,300.0,50.0,0.0,3.4375456654801524,3.4326297833607766,1.5512714646167887,1.5408329975777613
0.0,300.0,50.0,0.0,4.413410562288037,4.392025660430925,1.2389230997943357,1.2319049815014702
0.0,300.0,50.0,0.0,3.52919620033538,3.522142648948231,1.492003515274038,1.4736002596312587
0.0,300.0,50.0,0.0,4.249690117908359,4.176537354245493,1.893137358207078,1.8655470847827678
0.0,300.0,50.0,0.0,4.628269361567135,4.566645033418379,2.365937235769671,2.3082238845065284
0.0,300.0,50.0,0.0,4.352210401604458,4.328818875353589,1.16131913609954,1.1507283607641832
0.0,300.0,50.0,1.0,3.5393466659963466,3.5458301337388374,1.754449359470102,1.7403375464226838
0.0,300.0,50.0,0.0,3.6672777007932393,3.622690194335861,0.9793042242585477,0.9770041957739193
0.0,300.0,50.0,0.0,4.200266946495481,4.160855217976008,1.4862261176800622,1.4675299766656904
0.0,300.0,50.0,0.0,3.527118140121045,3.493506060266219,1.1098647787710139,1.0971506940844917
0.0,300.0,50.0,0.0,4.495696318570245,4.440069731572681,1.1979169080628957,1.172275402971396
0.0,300.0,50.0,0.0,3.7088939345227705,3.6983728739443302,1.5416652191681786,1.5108870686364537
0.0,300.0,50.0,0.0,3.8300340726306525,3.8236325973907226,1.247536495004989,1.235912540256539
0.0,300.0,50.0,1.0,3.783988766242999,3.7582794257461245,1.6245260185462842,1.6271504158043129
0.0,300.0,50.0,0.0,3.7972475847459175,3.7708973087850857,1.0964455467613974,1.0877977682841455
0.0,300.0,50.0,0.0,4.819883736085936,4.7392664914002935,1.6731234969631748,1.6370189880876138
0.0,300.0,50.0,1.0,3.8644377422098044,3.912564733714806,1.6287795199615787,1.6010805572930784
0.0,300.0,50.0,1.0,4.012381710702865,4.015550888996692,1.7840451368719747,1.7541986572902393
0.0,300.0,50.0,1.0,3.7199911651891204,3.7324654444409253,1.7526042024111863,1.7141345943638973
0.0,300.0,50.0,0.0,4.387839645178587,4.36580379441856,1.245877860449309,1.2414780314438971
0.0,300.0,50.0,0.0,3.872452685024168,3.830034664101838,1.2154476694840801,1.206246644747046
0.0,300.0,50.0,0.0,4.042601860052843,3.991422387384808,1.2958500776030006,1.289709654482511
0.0,300.0,50.0,0.0,4.508939086622592,4.437254345238491,1.5970508678895816,1.5632101858550596
0.0,300.0,50.0,0.0,3.6109542654400033,3.494992439740481,1.9424581502023535,1.921044902565265
0.0,300.0,50.0,0.0,4.023453487943003,3.898740013862251,1.9251473014804423,1.8723127569766196
0.0,300.0,50.0,0.0,3.8828912239466002,3.8444618331008193,1.5118118346170264,1.4965244630328127
0.0,300.0,50.0,0.0,3.252419865385382,3.3158816581090123,2.2030969931547393,2.2124794761363042
0.0,300.0,50.0,0.0,4.139001343361037,4.113224264881046,1.404696457834822,1.3799898366672823
0.0,300.0,50.0,0.0,4.450445484123073,4.391874926526122,1.5011751692023505,1.476775842724307
0.0,300.0,50.0,0.0,3.452303650684377,3.4500466426676777,1.279830329072414,1.263962816435238
0.0,300.0,50.0,1.0,4.233564785706591,4.238868412590306,2.301274187211801,2.2915913969440487
0.0,300.0,50.0,0.0,3.9650426015218327,3.967997476576333,1.2737112739402756,1.2772059382030287
0.0,300.0,50.0,0.0,4.941604592798087,4.887926691135768,1.4622176923784536,1.442053299288422
0.0,300.0,50.0,0.0,4.218063318424687,4.1324824731837095,1.9472557764575678,1.89837553018201
0.0,300.0,50.0,1.0,4.185952714420103,4.204094424030607,1.7684770238391467,1.7509940346494821
0.0,300.0,50.0,0.0,3.581196795286593,3.5663706448552985,1.3198457419412726,1.3070389397251414
0.0,300.0,50.0,0.0,3.8347646451392077,3.75735272408281,1.475287055742083,1.4578708823732744
0.0,300.0,50.0,1.0,5.097981182312262,5.111350847304562,1.5869476051715998,1.5766600875243004
0.0,300.0,50.0,0.0,3.285520486797252,3.2614768457561762,1.248248928723252,1.2438450501825282
0.0,300.0,50.0,0.0,3.9539297637757547,3.933405012035586,1.4068388841857449,1.383909570990106
0.0,300.0,50.0,0.0,3.209310812546093,3.191159795991686,1.380519561866308,1.3738882921752624
0.0,300.0,50.0,0.0,4.49061561402064,4.4716902655918975,1.2652417564875758,1.2560864180811244
0.0,300.0,50.0,0.0,4.388939802768328,4.367480244644217,1.577497927703699,1.5546626477139764
0.0,300.0,50.0,0.0,4.387023847641993,4.307086225976046,1.1903761569220168,1.1729785161383646
0.0,300.0,50.0,0.0,4.456093437861771,4.398396562662285,2.4061411128908414,2.363898550349693
0.0,300.0,50.0,0.0,3.6334264565281797,3.6298496951388954,1.8355157944977103,1.8284132687566095
0.0,300.0,50.0,0.0,5.120761162130772,5.0445909212308715,2.308386651177901,2.3069736017100038
0.0,300.0,50.0,0.0,4.257444607258965,4.160638497522535,1.09682163567606,1.0862099568421093
0.0,300.0,50.0,0.0,3.6932584436099005,3.6856966948958476,1.4511277529052256,1.4409998990808226
0.0,300.0,50.0,0.0,3.758741927989346,3.74537899520833,1.6380527204265738,1.6309459584743997
0.0,300.0,50.0,0.0,4.976932208124045,4.962139669651021,1.394350325174047,1.3873308043654162
0.0,300.0,50.0,0.0,3.1734993161288303,3.170798793472468,0.789312715990554,0.7890389401856109
0.0,300.0,50.0,0.0,4.1498451293485035,4.144156270663705,1.1984160653224307,1.18827497039081
0.0,300.0,50.0,1.0,3.2119710219513946,3.207273370486757,1.3870822327697059,1.3974069459965777
0.0,300.0,50.0,1.0,3.7861402953415557,3.7875438646327835,1.3995621857624527,1.3916773145324202
0.0,300.0,50.0,0.0,3.78493323869164,3.776196725273492,1.391423642182792,1.3851320700934877
0.0,300.0,50.0,0.0,4.113945977330109,4.069200122508952,1.230744018040213,1.2134850540881603
0.0,300.0,50.0,0.0,3.5993220554833063,3.5832795446042955,1.5518003080064455,1.5458490887671978
0.0,300.0,50.0,0.0,4.253282667574936,4.211795195041975,1.6171240043885775,1.6132395556442682
0.0,300.0,50.0,0.0,4.113754571826768,4.058261681133426,1.1088664440411546,1.1032784050944118
0.0,300.0,50.0,0.0,3.018638960145545,2.9985793238416587,1.5725588383751012,1.5636296843699342
0.0,300.0,50.0,0.0,4.0051384127255405,3.963383976462845,1.9777363775220234,1.9552909136669818
0.0,300.0,50.0,1.0,3.6894025295337274,3.6900388474438444,1.4369859423129248,1.4120315444660994
0.0,300.0,50.0,1.0,3.3908083015762656,3.379416593201,1.4628231051045135,1.463918122292386
0.0,300.0,50.0,0.0,3.8170963279821497,3.7962812908708594,1.2312627301392292,1.2272152591027627
0.0,300.0,50.0,1.0,3.786293150203384,3.793256377049492,1.3765191472504685,1.3503849361872091
0.0,300.0,50.0,0.0,3.177702766616749,3.1467765217172676,1.2786267275446253,1.2590771004213237
0.0,300.0,50.0,1.0,4.4689565844974855,4.510218789967935,1.5199983214613662,1.5076267180168146
0.0,300.0,50.0,0.0,3.924691444599317,3.8924628987732968,1.8310093840127915,1.8153906914956894
0.0,300.0,50.0,0.0,3.646118283974266,3.633774108581633,1.1288736461185895,1.1090919810713984
0.0,300.0,50.0,0.0,3.8600702988171998,3.8069687762028415,1.4426895263995667,1.4367488662060623
0.0,300.0,50.0,1.0,3.689159978097364,3.643609788614566,1.3937365120429595,1.3991453950851984
0.0,300.0,50.0,1.0,3.7852440165710037,3.817099887772382,1.9572576457146191,1.9340391799355927
0.0,300.0,50.0,1.0,4.179391659819052,4.250064452037438,1.3943825833051753,1.3790007253352228
0.0,300.0,50.0,0.0,4.6468149912203565,4.6104332113960895,1.0264588119842628,1.019786486472346
0.0,300.0,50.0,0.0,4.200516405330279,4.158095107727527,1.435370432561317,1.4145138673234163
0.0,300.0,50.0,1.0,4.091748038692329,4.102144192236451,1.1314198712281074,1.1265789836534914
0.0,300.0,50.0,0.0,3.6403648652039124,3.602114780016743,1.331920890581654,1.3127957179820482
0.0,300.0,50.0,1.0,3.289168448978914,3.311963544502192,1.658841100255574,1.63679555916476
0.0,300.0,50.0,1.0,5.113849299929487,5.01567405419886,1.905921652674192,1.9073537711066835
0.0,300.0,50.0,1.0,3.755447406276396,3.760386458071254,1.0795341209556906,1.0770159781969597
0.0,300.0,50.0,1.0,3.3870765743449027,3.3882405323917237,1.4722061793140957,1.4580242991045418
0.0,300.0,50.0,0.0,4.637580643858827,4.58990294800399,1.2284184215246816,1.2111194460767216
0.0,300.0,50.0,0.0,3.3751173041624782,3.330807897953813,1.5762780143458375,1.5668315373606239
0.0,300.0,50.0,1.0,3.5464280678870237,3.555247077507186,1.2609229395489698,1.2482642384699687
0.0,300.0,50.0,0.0,3.8925350441170656,3.835068864521134,1.43060347070702,1.429496238691683
0.0,300.0,50.0,0.0,3.7008497557590374,3.671991844336868,1.5352737732946984,1.490029328113587
0.0,300.0,50.0,0.0,4.71428516133302,4.684864803168814,1.3291606456198928,1.31232440152578
0.0,300.0,50.0,0.0,3.5598032656691276,3.510686272565243,1.1724137497439957,1.1483825509687149
0.0,300.0,50.0,0.0,3.6205128755727913,3.6060338691494374,1.7648813065245554,1.7426714531798972
0.0,300.0,50.0,1.0,3.5284987034609263,3.5240709209598866,1.4690444954796036,1.47467134524261
0.0,300.0,50.0,0.0,3.954657466643354,3.879243429141768,1.82802164538507,1.816857105251447
0.0,300.0,50.0,0.0,4.139958921534082,4.107530259174304,1.6815386125863414,1.6699674809903107
0.0,300.0,50.0,1.0,4.423015904932185,4.433809788194234,1.4813496769635812,1.461867198537761
0.0,300.0,50.0,0.0,3.6080502154652154,3.603919275757216,1.5419041503668283,1.5223393698500345
0.0,300.0,50.0,0.0,4.1171577968040545,4.050118656732182,1.314850318786849,1.3145974617989449
